Vijaya Hospital  Vadapalani	13.04993545	80.2083358	7	Kothawal Chavadi	13.07111	80.2	IN_25___	0.25925928	
Vijaya Hospital  Vadapalani	13.04993545	80.2083358	8	Kilkattalai	12.95667	80.18167	IN_25___	0.25925928	
Vijaya Hospital  Vadapalani	13.04993545	80.2083358	9	Kalaimagal Nagar	13.02588	80.20513	IN_25___	0.25925928	
Vijaya Hospital  Vadapalani	13.04993545	80.2083358	10	Periyapālaiyam	13.3	80.05	IN_25___	0.22222221	
Carriage Works	13.10651475	80.22915515	1	George Town	13.09361	80.28778	IN_25___	0.35714287	
Carriage Works	13.10651475	80.22915515	2	Perambur Carriage Works	13.10583	80.2425	IN_25___	0.35714287	1
Carriage Works	13.10651475	80.22915515	3	Grace Garden	13.11694	80.29639	IN_25___	0.28571427	
Carriage Works	13.10651475	80.22915515	4	Tirurāgeswaram	12.99889	80.09556	IN_25___	0.28571427	
Carriage Works	13.10651475	80.22915515	5	Tirurāgeswaram	13.00917	80.1475	IN_25___	0.28571427	
Carriage Works	13.10651475	80.22915515	6	Periamet	13.08194	80.26611	IN_25___	0.28571427	
Carriage Works	13.10651475	80.22915515	7	The Rain Tree	13.0833	80.2833	IN_25___	0.21428573	
Carriage Works	13.10651475	80.22915515	8	Seven Wells	13.10167	80.28361	IN_25___	0.21428573	
Carriage Works	13.10651475	80.22915515	9	Cherian Nagar North	13.14	80.3	IN_25___	0.21428573	
Carriage Works	13.10651475	80.22915515	10	College Bridge	13.06528	80.25583	IN_25___	0.21428573	
Nesapakkam Sewage water plant	13.0346938	80.193699	1	Nesapakkam	13.02861	80.19694	IN_25___	0.3448276	1
Nesapakkam Sewage water plant	13.0346938	80.193699	2	Chembarambākkam Tank	13.01083	80.05694	IN_25___	0.24137932	
Nesapakkam Sewage water plant	13.0346938	80.193699	3	Kolapakkam	12.87083	80.10778	IN_25___	0.24137932	
Nesapakkam Sewage water plant	13.0346938	80.193699	4	Meddappakkam	12.91778	80.19278	IN_25___	0.20689654	
Nesapakkam Sewage water plant	13.0346938	80.193699	5	Madipakkam	12.9725	80.20917	IN_25___	0.20689654	
Nesapakkam Sewage water plant	13.0346938	80.193699	6	Alapakam	12.89444	80.11111	IN_25___	0.20689654	
Nesapakkam Sewage water plant	13.0346938	80.193699	7	Manappakkam	13.01083	80.16861	IN_25___	0.20689654	
Nesapakkam Sewage water plant	13.0346938	80.193699	8	Arumbakkam	13.07361	80.20694	IN_25___	0.17241377	
Nesapakkam Sewage water plant	13.0346938	80.193699	9	Kālpākkam	12.56667	80.16667	IN_25___	0.17241377	
Nesapakkam Sewage water plant	13.0346938	80.193699	10	Settupākkam	13.23528	80.05028	IN_25___	0.17241377	
Kodungaiyur Sewage Treatment Plants	13.1424735	80.2673632	1	Kodungaiyur	13.13056	80.25833	IN_25___	0.3142857	1
Kodungaiyur Sewage Treatment Plants	13.1424735	80.2673632	2	Perambur Carriage Works	13.10583	80.2425	IN_25___	0.28571427	
Kodungaiyur Sewage Treatment Plants	13.1424735	80.2673632	3	Konnur Tank	13.105	80.20028	IN_25___	0.25714284	
Kodungaiyur Sewage Treatment Plants	13.1424735	80.2673632	4	Kodangiyur	13.13333	80.24694	IN_25___	0.25714284	
Kodungaiyur Sewage Treatment Plants	13.1424735	80.2673632	5	Saint Thomas Mount	12.99639	80.20306	IN_25___	0.22857141	
Kodungaiyur Sewage Treatment Plants	13.1424735	80.2673632	6	Korttalaiyār River	13.23444	80.25639	IN_25___	0.22857141	
Kodungaiyur Sewage Treatment Plants	13.1424735	80.2673632	7	Saint Thomas Mount	12.99389	80.20139	IN_25___	0.22857141	
Kodungaiyur Sewage Treatment Plants	13.1424735	80.2673632	8	Ambattur Station	13.11438	80.15187	IN_25___	0.22857141	
Kodungaiyur Sewage Treatment Plants	13.1424735	80.2673632	9	Fort Saint George	13.07833	80.28583	IN_25___	0.19999999	
Kodungaiyur Sewage Treatment Plants	13.1424735	80.2673632	10	The Rain Tree	13.0833	80.2833	IN_25___	0.19999999	
Police Training College  Ashok Nagar	13.03612835	80.21116955	1	Ashok Nagar	13.03917	80.21472	IN_25___	0.30555558	1
Police Training College  Ashok Nagar	13.03612835	80.21116955	2	Kalaimagal Nagar	13.02588	80.20513	IN_25___	0.30555558	
Police Training College  Ashok Nagar	13.03612835	80.21116955	3	Barathidasan Nagar	13.04389	80.275	IN_25___	0.2777778	
Police Training College  Ashok Nagar	13.03612835	80.21116955	4	Karunanidhi Nagar	13.13333	80.27861	IN_25___	0.2777778	
Police Training College  Ashok Nagar	13.03612835	80.21116955	5	Padmanabha Nagar	13.05722	80.21556	IN_25___	0.2777778	
Police Training College  Ashok Nagar	13.03612835	80.21116955	6	Periyar Nagar	13.05722	80.22972	IN_25___	0.2777778	
Police Training College  Ashok Nagar	13.03612835	80.21116955	7	Vaishnavi Nagar	13.12913	80.12511	IN_25___	0.25	
Police Training College  Ashok Nagar	13.03612835	80.21116955	8	Balaji Nagar	13.12278	80.22639	IN_25___	0.25	
Police Training College  Ashok Nagar	13.03612835	80.21116955	9	Shenoy Nagar	13.07972	80.22444	IN_25___	0.25	
Police Training College  Ashok Nagar	13.03612835	80.21116955	10	Appavoo Nagar	13.02639	80.22889	IN_25___	0.25	
Madhavaram Taluk  Thiruvallur District	13.15009145	80.23467775	1	Madhavamani Avenue	12.97706	80.22176	IN_25___	0.31578946	
Madhavaram Taluk  Thiruvallur District	13.15009145	80.23467775	2	Thiruvallur	13.25	80.0	IN_25_7627241__	0.2894737	1
Madhavaram Taluk  Thiruvallur District	13.15009145	80.23467775	3	Tiruvallur	13.14376	79.90889	IN_25___	0.2631579	
Madhavaram Taluk  Thiruvallur District	13.15009145	80.23467775	4	Cholavaram Tank	13.21667	80.15	IN_00___	0.2631579	
Madhavaram Taluk  Thiruvallur District	13.15009145	80.23467775	5	Madhavaram	13.14917	80.23667	IN_25___	0.2631579	1
Madhavaram Taluk  Thiruvallur District	13.15009145	80.23467775	6	Siruvallur	13.12	80.24583	IN_25___	0.2368421	
Madhavaram Taluk  Thiruvallur District	13.15009145	80.23467775	7	Siruvallur	13.10833	80.23694	IN_25___	0.2368421	
Madhavaram Taluk  Thiruvallur District	13.15009145	80.23467775	8	Tiruvallūr	13.12611	79.96722	IN_25___	0.2368421	
Madhavaram Taluk  Thiruvallur District	13.15009145	80.23467775	9	Peravallur	13.11972	80.22778	IN_25___	0.21052629	
Madhavaram Taluk  Thiruvallur District	13.15009145	80.23467775	10	Thirumullaivoyal	13.13135	80.13209	IN_25___	0.21052629	
Labour Colony  Guindy	13.01555205	80.20964205	1	Covelong Point	12.78333	80.23333	IN_25___	0.3333333	
Labour Colony  Guindy	13.01555205	80.20964205	2	Guindy	13.00806	80.21944	IN_25___	0.28571427	1
Labour Colony  Guindy	13.01555205	80.20964205	3	Guindy	13.00722	80.21417	IN_25___	0.28571427	1
Labour Colony  Guindy	13.01555205	80.20964205	4	Taj Coromandel	13.0833	80.2833	IN_25___	0.28571427	
Labour Colony  Guindy	13.01555205	80.20964205	5	Salt Cotaurs	13.09306	80.27417	IN_25___	0.23809522	
Labour Colony  Guindy	13.01555205	80.20964205	6	Taj Connemara	13.0669	80.2622	IN_25___	0.23809522	
Labour Colony  Guindy	13.01555205	80.20964205	7	Covelong	12.78778	80.24944	IN_25___	0.19047618	
Labour Colony  Guindy	13.01555205	80.20964205	8	Perambur Locoworks	13.10694	80.22639	IN_25___	0.19047618	
Labour Colony  Guindy	13.01555205	80.20964205	9	Konnur Tank	13.105	80.20028	IN_25___	0.19047618	
Labour Colony  Guindy	13.01555205	80.20964205	10	Kalakshetra Colony	12.9926	80.26556	IN_25___	0.19047618	
IDPL   Central Govt Colony	13.01665225	80.18690765	1	Kalakshetra Colony	12.9926	80.26556	IN_25___	0.42307693	
IDPL   Central Govt Colony	13.01665225	80.18690765	2	Dept of CSE	12.9889	80.2291	IN_25___	0.26923078	
IDPL   Central Govt Colony	13.01665225	80.18690765	3	Central	13.08139	80.27722	IN_25___	0.26923078	1
IDPL   Central Govt Colony	13.01665225	80.18690765	4	Covelong	12.78778	80.24944	IN_25___	0.23076922	
IDPL   Central Govt Colony	13.01665225	80.18690765	5	Fort Saint George	13.07833	80.28583	IN_25___	0.23076922	
IDPL   Central Govt Colony	13.01665225	80.18690765	6	Covelong Point	12.78333	80.23333	IN_25___	0.23076922	
IDPL   Central Govt Colony	13.01665225	80.18690765	7	Trident Hilton Chennai	12.9754	80.1656	IN_25___	0.23076922	
IDPL   Central Govt Colony	13.01665225	80.18690765	8	Grt Grand   Chennai	13.0833	80.2833	IN_25___	0.19230771	
IDPL   Central Govt Colony	13.01665225	80.18690765	9	Hotel Holy Night	13.02388	80.22363	IN_25___	0.19230771	
IDPL   Central Govt Colony	13.01665225	80.18690765	10	Fishermans Cove	12.7994	80.247	IN_25___	0.19230771	
Madanankuppam Korattur village	13.1344783	80.18975615	1	Sadaiyankuppam	13.18222	80.28917	IN_25___	0.3333333	
Madanankuppam Korattur village	13.1344783	80.18975615	2	Katyānakuppam	13.16278	79.94389	IN_25___	0.26666665	
Madanankuppam Korattur village	13.1344783	80.18975615	3	Korattur	13.11194	80.18667	IN_25___	0.26666665	1
Madanankuppam Korattur village	13.1344783	80.18975615	4	Mettuppalaiyam	13.17444	80.15667	IN_25___	0.26666665	
Madanankuppam Korattur village	13.1344783	80.18975615	5	Ambattur Tank	13.1075	80.13833	IN_25___	0.26666665	
Madanankuppam Korattur village	13.1344783	80.18975615	6	Kadambattūr	13.1	79.86667	IN_25___	0.26666665	
Madanankuppam Korattur village	13.1344783	80.18975615	7	Thathankuppam	13.11278	80.20194	IN_25___	0.26666665	
Madanankuppam Korattur village	13.1344783	80.18975615	8	Mettuppālaiyam	13.24306	80.23167	IN_25___	0.23333335	
Madanankuppam Korattur village	13.1344783	80.18975615	9	Korattūr	13.07556	80.02389	IN_25___	0.23333335	1
Madanankuppam Korattur village	13.1344783	80.18975615	10	Sūrappattu	13.14194	80.18528	IN_25___	0.23333335	
Chennivakkam	13.2904242	80.1644959	1	Mannivakkam	12.88778	80.06389	IN_25___	0.75	
Chennivakkam	13.2904242	80.1644959	2	Pannivākkam	13.21583	80.17389	IN_25___	0.6666666	
Chennivakkam	13.2904242	80.1644959	3	Kotivakkam	12.97361	80.25694	IN_25___	0.5833334	
Chennivakkam	13.2904242	80.1644959	4	Mugalivakkam	13.01861	80.16778	IN_25___	0.5833334	
Chennivakkam	13.2904242	80.1644959	5	Alinjivākkam	13.18639	80.19639	IN_25___	0.5833334	
Chennivakkam	13.2904242	80.1644959	6	Villivakkam	13.10889	80.21	IN_25___	0.5833334	
Chennivakkam	13.2904242	80.1644959	7	Nesapakkam	13.02861	80.19694	IN_25___	0.5	
Chennivakkam	13.2904242	80.1644959	8	Villivākkam	13.105	80.21111	IN_25___	0.5	
Chennivakkam	13.2904242	80.1644959	9	Villivākkam	13.12278	80.17028	IN_25___	0.5	
Chennivakkam	13.2904242	80.1644959	10	Madipakkam	12.9725	80.20917	IN_25___	0.5	
Kannan Nagar	12.9699068	80.1893164	1	Anna Nagar	13.08278	80.21917	IN_25___	0.75	
Kannan Nagar	12.9699068	80.1893164	2	Kambar Nagar	13.11167	80.21361	IN_25___	0.75	
Kannan Nagar	12.9699068	80.1893164	3	Kumaran Nagar	13.12417	80.28111	IN_25___	0.6666666	
Kannan Nagar	12.9699068	80.1893164	4	Santhi Nagar	13.11056	80.25639	IN_25___	0.6666666	
Kannan Nagar	12.9699068	80.1893164	5	Wadia Nagar	13.10139	80.25667	IN_25___	0.6666666	
Kannan Nagar	12.9699068	80.1893164	6	Durga Nagar	13.12444	80.27694	IN_25___	0.5833334	
Kannan Nagar	12.9699068	80.1893164	7	Balaji Nagar	13.12278	80.22639	IN_25___	0.5833334	
Kannan Nagar	12.9699068	80.1893164	8	Shenoy Nagar	13.07972	80.22444	IN_25___	0.5833334	
Kannan Nagar	12.9699068	80.1893164	9	Kamaraja Nagar	13.03917	80.22028	IN_25___	0.5833334	
Kannan Nagar	12.9699068	80.1893164	10	Besant Nagar	12.99528	80.26722	IN_25___	0.5833334	
Maraimalai Nagar	12.7967576	80.0201203	1	Kalaimagal Nagar	13.02588	80.20513	IN_25___	0.75	
Maraimalai Nagar	12.7967576	80.0201203	2	Barathidasan Nagar	13.04389	80.275	IN_25___	0.625	
Maraimalai Nagar	12.7967576	80.0201203	3	Kamaraja Nagar	13.03917	80.22028	IN_25___	0.625	
Maraimalai Nagar	12.7967576	80.0201203	4	Vaishnavi Nagar	13.12913	80.12511	IN_25___	0.5625	
Maraimalai Nagar	12.7967576	80.0201203	5	Balaji Nagar	13.12278	80.22639	IN_25___	0.5625	
Maraimalai Nagar	12.7967576	80.0201203	6	Kumaran Nagar	13.12417	80.28111	IN_25___	0.5625	
Maraimalai Nagar	12.7967576	80.0201203	7	Chinmaya Nagar	13.05167	80.19444	IN_25___	0.5625	
Maraimalai Nagar	12.7967576	80.0201203	8	Kambar Nagar	13.11167	80.21361	IN_25___	0.5625	
Maraimalai Nagar	12.7967576	80.0201203	9	Periyar Nagar	13.05722	80.22972	IN_25___	0.5625	
Maraimalai Nagar	12.7967576	80.0201203	10	Satyamurti Nagar	13.04861	80.24417	IN_25___	0.5625	
Meenambakkam	12.9866009	80.1726357	1	Mambakkam	12.83639	80.16889	IN_25___	0.75	
Meenambakkam	12.9866009	80.1726357	2	Madambakkam	12.8525	80.04667	IN_25___	0.75	
Meenambakkam	12.9866009	80.1726357	3	Nungambakkam	13.06333	80.23417	IN_25___	0.6666666	
Meenambakkam	12.9866009	80.1726357	4	Adambakkam	12.9925	80.20444	IN_25___	0.6666666	
Meenambakkam	12.9866009	80.1726357	5	Amanambākkam	13.21667	80.03333	IN_25___	0.6666666	
Meenambakkam	12.9866009	80.1726357	6	nandambakkam	13.01635	80.1899	IN_25___	0.6666666	
Meenambakkam	12.9866009	80.1726357	7	Kodambakkam	13.04972	80.23194	IN_25___	0.6666666	
Meenambakkam	12.9866009	80.1726357	8	Manjambākkam	13.16444	80.22778	IN_25___	0.6666666	
Meenambakkam	12.9866009	80.1726357	9	Nandambakkam	12.97944	80.0675	IN_25___	0.6666666	
Meenambakkam	12.9866009	80.1726357	10	Kelambākkam	12.8	80.22972	IN_25___	0.6666666	
Mudichur	12.9054047	80.0675789	1	Mudichchur	12.90944	80.07	IN_25___	0.75	2
Mudichur	12.9054047	80.0675789	2	Mudukūr	13.0	79.88333	IN_25___	0.5	
Mudichur	12.9054047	80.0675789	3	Vichchūr	13.21611	80.24556	IN_25___	0.375	
Mudichur	12.9054047	80.0675789	4	Amudūr	13.16611	80.02861	IN_25___	0.25	
Mudichur	12.9054047	80.0675789	5	Annanur	13.11524	80.13724	IN_25___	0.25	
Mudichur	12.9054047	80.0675789	6	Perungudi	12.97139	80.24722	IN_25___	0.0	
Mudichur	12.9054047	80.0675789	7	Ichchiputtūr	13.11667	79.65	IN_25___	-0.125	
Mudichur	12.9054047	80.0675789	8	Tirumudipakkam	12.96389	80.08056	IN_25___	-0.375	
Mudichur	12.9054047	80.0675789	9	Vasavasamudram	12.5	80.11667	IN_25___	-0.5	
Mudichur	12.9054047	80.0675789	10	Ramada Rajpark	13.0368	80.2436	IN_25___	-0.5	
Sankarapuram	13.1833857	80.0866868	1	Venkatapuram	13.12139	80.15611	IN_25___	0.75	
Sankarapuram	13.1833857	80.0866868	2	Rangarajapuram	13.01056	80.2325	IN_25___	0.6666666	
Sankarapuram	13.1833857	80.0866868	3	Ganesapuram	12.99083	80.21306	IN_25___	0.6666666	
Sankarapuram	13.1833857	80.0866868	4	Nazarathpuram	13.00806	80.2	IN_25___	0.5833334	
Sankarapuram	13.1833857	80.0866868	5	Gopalapuram	13.04722	80.25778	IN_25___	0.5833334	
Sankarapuram	13.1833857	80.0866868	6	Valapuram	13.01694	80.00167	IN_25___	0.5833334	
Sankarapuram	13.1833857	80.0866868	7	Virapuram	13.18444	80.08083	IN_25___	0.5833334	
Sankarapuram	13.1833857	80.0866868	8	Royapuram	13.1025	80.29556	IN_25___	0.5	
Sankarapuram	13.1833857	80.0866868	9	Dāsiripuram	13.12417	80.03	IN_25___	0.5	
Sankarapuram	13.1833857	80.0866868	10	Kotturpuram	13.01556	80.24667	IN_25___	0.5	
Raja Annamalai Hall	13.0858477	80.2840856	1	Raja Annamalaipuram	13.025	80.2575	IN_25___	0.7368421	1
Raja Annamalai Hall	13.0858477	80.2840856	2	Cannanpālaiyam	13.09556	79.96611	IN_25___	0.36842108	
Raja Annamalai Hall	13.0858477	80.2840856	3	Rangarajapuram	13.01056	80.2325	IN_25___	0.36842108	
Raja Annamalai Hall	13.0858477	80.2840856	4	Anna Nagar	13.08278	80.21917	IN_25___	0.31578946	
Raja Annamalai Hall	13.0858477	80.2840856	5	Poonamalle	13.04888	80.11488	IN_25___	0.31578946	
Raja Annamalai Hall	13.0858477	80.2840856	6	Anna Nagar West	13.09194	80.19917	IN_25___	0.31578946	
Raja Annamalai Hall	13.0858477	80.2840856	7	Ramada Rajpark	13.0368	80.2436	IN_25___	0.31578946	
Raja Annamalai Hall	13.0858477	80.2840856	8	Rajakilpakkam	12.91944	80.16972	IN_25___	0.31578946	
Raja Annamalai Hall	13.0858477	80.2840856	9	Amanambākkam	13.21667	80.03333	IN_25___	0.2631579	
Raja Annamalai Hall	13.0858477	80.2840856	10	Pudupalaiyam	13.21806	80.27111	IN_25___	0.2631579	
Varadarajapuram	12.9255882	80.0608324	1	Rangarajapuram	13.01056	80.2325	IN_25___	0.73333335	
Varadarajapuram	12.9255882	80.0608324	2	Nazarathpuram	13.00806	80.2	IN_25___	0.6	
Varadarajapuram	12.9255882	80.0608324	3	Vīrarāghavapuram	13.07306	80.10778	IN_25___	0.6	
Varadarajapuram	12.9255882	80.0608324	4	Abhiramapuram	13.02778	80.2575	IN_25___	0.5333333	
Varadarajapuram	12.9255882	80.0608324	5	Valapuram	13.01694	80.00167	IN_25___	0.5333333	
Varadarajapuram	12.9255882	80.0608324	6	Venkatapuram	13.12139	80.15611	IN_25___	0.5333333	
Varadarajapuram	12.9255882	80.0608324	7	Virapuram	13.18444	80.08083	IN_25___	0.5333333	
Varadarajapuram	12.9255882	80.0608324	8	Māmallapuram	12.62639	80.17222	IN_25___	0.46666664	
Varadarajapuram	12.9255882	80.0608324	9	Gopalapuram	13.04722	80.25778	IN_25___	0.46666664	
Varadarajapuram	12.9255882	80.0608324	10	Ganesapuram	12.99083	80.21306	IN_25___	0.46666664	
Madavilagam	13.0508207	80.0677437	1	Madavakam	13.09417	80.24583	IN_25___	0.72727275	
Madavilagam	13.0508207	80.0677437	2	Madhavaram	13.14917	80.23667	IN_25___	0.6363636	
Madavilagam	13.0508207	80.0677437	3	Madambakkam	12.8525	80.04667	IN_25___	0.5454545	
Madavilagam	13.0508207	80.0677437	4	Maduraivayal	13.06306	80.17194	IN_25___	0.45454544	
Madavilagam	13.0508207	80.0677437	5	Oragadam	12.84389	79.94806	IN_25___	0.36363637	
Madavilagam	13.0508207	80.0677437	6	Srinagar	13.01333	80.22972	IN_25___	0.36363637	
Madavilagam	13.0508207	80.0677437	7	Ullagaram	12.98056	80.19889	IN_25___	0.36363637	
Madavilagam	13.0508207	80.0677437	8	Madras	13.0	80.25	IN_25_1264528__	0.36363637	
Madavilagam	13.0508207	80.0677437	9	Oragadam	12.65	80.06667	IN_25___	0.36363637	
Madavilagam	13.0508207	80.0677437	10	Vaishnavi Nagar	13.12913	80.12511	IN_25___	0.27272725	
Mehta Nagar	13.0703891	80.2267934	1	Nehru Nagar	13.06444	80.28056	IN_25___	0.72727275	
Mehta Nagar	13.0703891	80.2267934	2	Durga Nagar	13.12444	80.27694	IN_25___	0.6363636	
Mehta Nagar	13.0703891	80.2267934	3	Anna Nagar	13.08278	80.21917	IN_25___	0.6363636	
Mehta Nagar	13.0703891	80.2267934	4	Ashok Nagar	13.03917	80.21472	IN_25___	0.6363636	
Mehta Nagar	13.0703891	80.2267934	5	Wadia Nagar	13.10139	80.25667	IN_25___	0.6363636	
Mehta Nagar	13.0703891	80.2267934	6	Shenoy Nagar	13.07972	80.22444	IN_25___	0.5454545	
Mehta Nagar	13.0703891	80.2267934	7	Besant Nagar	12.99528	80.26722	IN_25___	0.5454545	
Mehta Nagar	13.0703891	80.2267934	8	Kambar Nagar	13.11167	80.21361	IN_25___	0.5454545	
Mehta Nagar	13.0703891	80.2267934	9	Indira Nagar	12.99667	80.25306	IN_25___	0.5454545	
Mehta Nagar	13.0703891	80.2267934	10	Periyar Nagar	13.05722	80.22972	IN_25___	0.5454545	
Moulivakkam	13.0222692	80.1413929	1	Kotivakkam	12.97361	80.25694	IN_25___	0.72727275	
Moulivakkam	13.0222692	80.1413929	2	Mugalivakkam	13.01861	80.16778	IN_25___	0.72727275	
Moulivakkam	13.0222692	80.1413929	3	Villivakkam	13.10889	80.21	IN_25___	0.72727275	
Moulivakkam	13.0222692	80.1413929	4	Mannivakkam	12.88778	80.06389	IN_25___	0.72727275	
Moulivakkam	13.0222692	80.1413929	5	Villivākkam	13.105	80.21111	IN_25___	0.6363636	
Moulivakkam	13.0222692	80.1413929	6	Villivākkam	13.12278	80.17028	IN_25___	0.6363636	
Moulivakkam	13.0222692	80.1413929	7	Madipakkam	12.9725	80.20917	IN_25___	0.6363636	
Moulivakkam	13.0222692	80.1413929	8	Arumbakkam	13.07361	80.20694	IN_25___	0.5454545	
Moulivakkam	13.0222692	80.1413929	9	Mambakkam	12.83639	80.16889	IN_25___	0.5454545	
Moulivakkam	13.0222692	80.1413929	10	Kodambakkam	13.04972	80.23194	IN_25___	0.5454545	
Nandhivaram	12.840725	80.0653482	1	Madhavaram	13.14917	80.23667	IN_25___	0.72727275	
Nandhivaram	12.840725	80.0653482	2	Sivaram	12.95222	80.23861	IN_25___	0.5454545	
Nandhivaram	12.840725	80.0653482	3	Ayanavaram	13.09611	80.235	IN_25___	0.5454545	
Nandhivaram	12.840725	80.0653482	4	Pallāvaram	12.97611	80.18361	IN_25___	0.5454545	
Nandhivaram	12.840725	80.0653482	5	Tambaram	12.9246	80.12707	IN_25___	0.45454544	
Nandhivaram	12.840725	80.0653482	6	Uembilivaram	13.22806	80.16806	IN_25___	0.45454544	
Nandhivaram	12.840725	80.0653482	7	Cholavaram	13.23806	80.16056	IN_25___	0.45454544	
Nandhivaram	12.840725	80.0653482	8	Mukhdwāram	13.235	80.32333	IN_25___	0.36363637	
Nandhivaram	12.840725	80.0653482	9	Ullagaram	12.98056	80.19889	IN_25___	0.36363637	
Nandhivaram	12.840725	80.0653482	10	Agaram	13.11	80.23333	IN_25___	0.36363637	
Vannipakkam	13.2831186	80.2169771	1	Mannivakkam	12.88778	80.06389	IN_25___	0.8181818	
Vannipakkam	13.2831186	80.2169771	2	Madipakkam	12.9725	80.20917	IN_25___	0.72727275	
Vannipakkam	13.2831186	80.2169771	3	Manappakkam	13.01083	80.16861	IN_25___	0.72727275	
Vannipakkam	13.2831186	80.2169771	4	Pannivākkam	13.21583	80.17389	IN_25___	0.72727275	
Vannipakkam	13.2831186	80.2169771	5	Punnapākkam	13.18083	79.92667	IN_25___	0.6363636	
Vannipakkam	13.2831186	80.2169771	6	Villivakkam	13.10889	80.21	IN_25___	0.6363636	
Vannipakkam	13.2831186	80.2169771	7	Nesapakkam	13.02861	80.19694	IN_25___	0.5454545	
Vannipakkam	13.2831186	80.2169771	8	Villivākkam	13.105	80.21111	IN_25___	0.5454545	
Vannipakkam	13.2831186	80.2169771	9	Mambakkam	12.83639	80.16889	IN_25___	0.5454545	
Vannipakkam	13.2831186	80.2169771	10	nandambakkam	13.01635	80.1899	IN_25___	0.5454545	
Mangadu	13.0314415	80.1096576	1	Mannady	13.09694	80.28806	IN_25___	0.71428573	
Mangadu	13.0314415	80.1096576	2	Manali	13.16667	80.26667	IN_25___	0.57142854	
Mangadu	13.0314415	80.1096576	3	Angādu	13.22444	80.18361	IN_25___	0.57142854	
Mangadu	13.0314415	80.1096576	4	Manūru	13.1	79.8	IN_25___	0.57142854	
Mangadu	13.0314415	80.1096576	5	Vengal	13.24972	80.01278	IN_25___	0.4285714	
Mangadu	13.0314415	80.1096576	6	Mannūr	13.02389	79.95944	IN_25___	0.4285714	
Mangadu	13.0314415	80.1096576	7	Oragadam	12.84389	79.94806	IN_25___	0.28571427	
Mangadu	13.0314415	80.1096576	8	Oragadam	12.65	80.06667	IN_25___	0.28571427	
Mangadu	13.0314415	80.1096576	9	Ikkādu	13.1575	79.91944	IN_25___	0.28571427	
Mangadu	13.0314415	80.1096576	10	Todukkadu	12.99278	79.93472	IN_25___	0.14285713	
Paranur	12.7268961	79.9864723	1	Kavanur	12.99583	80.07444	IN_25___	0.71428573	
Paranur	12.7268961	79.9864723	2	Pattanur	12.90861	79.94889	IN_25___	0.71428573	
Paranur	12.7268961	79.9864723	3	Adanur	12.87361	80.04667	IN_25___	0.57142854	
Paranur	12.7268961	79.9864723	4	Annanur	13.11524	80.13724	IN_25___	0.57142854	
Paranur	12.7268961	79.9864723	5	Moranam	12.75	79.5	IN_25___	0.4285714	
Paranur	12.7268961	79.9864723	6	Kilanu	13.19417	79.95972	IN_25___	0.4285714	
Paranur	12.7268961	79.9864723	7	Mannūr	13.02389	79.95944	IN_25___	0.4285714	
Paranur	12.7268961	79.9864723	8	Konnur	13.11667	80.21333	IN_25___	0.4285714	
Paranur	12.7268961	79.9864723	9	Park	13.07861	80.27556	IN_25___	0.4285714	
Paranur	12.7268961	79.9864723	10	Tinnanūr	13.11139	80.02611	IN_25___	0.28571427	
Sadasiva Nagar	12.9651292	80.2028543	1	Wadia Nagar	13.10139	80.25667	IN_25___	0.71428573	
Sadasiva Nagar	12.9651292	80.2028543	2	Balaji Nagar	13.12278	80.22639	IN_25___	0.64285713	
Sadasiva Nagar	12.9651292	80.2028543	3	Shastri Nagar	12.99667	80.26028	IN_25___	0.64285713	
Sadasiva Nagar	12.9651292	80.2028543	4	Kamaraja Nagar	13.03917	80.22028	IN_25___	0.64285713	
Sadasiva Nagar	12.9651292	80.2028543	5	Indira Nagar	12.99667	80.25306	IN_25___	0.64285713	
Sadasiva Nagar	12.9651292	80.2028543	6	Santhi Nagar	13.11056	80.25639	IN_25___	0.64285713	
Sadasiva Nagar	12.9651292	80.2028543	7	Kasturiba Nagar	12.99694	80.25639	IN_25___	0.57142854	
Sadasiva Nagar	12.9651292	80.2028543	8	Padmanabha Nagar	13.05722	80.21556	IN_25___	0.57142854	
Sadasiva Nagar	12.9651292	80.2028543	9	Azhagiri Nagar	13.05806	80.25778	IN_25___	0.57142854	
Sadasiva Nagar	12.9651292	80.2028543	10	Durga Nagar	13.12444	80.27694	IN_25___	0.5	
Singaperumal Koil	12.7615561	80.0006935	1	Singapperumālkovil	12.76111	80.01	IN_25___	0.7058823	2
Singaperumal Koil	12.7615561	80.0006935	2	Singara Garden	13.1075	80.29111	IN_25___	0.35294116	
Singaperumal Koil	12.7615561	80.0006935	3	Srīperumbūdūr	12.96763	79.94197	IN_25___	0.35294116	
Singaperumal Koil	12.7615561	80.0006935	4	Tirumailai	13.03389	80.26833	IN_25___	0.35294116	
Singaperumal Koil	12.7615561	80.0006935	5	Gunduperumbedu	12.91556	79.97	IN_25___	0.35294116	
Singaperumal Koil	12.7615561	80.0006935	6	Tirumeshi	13.05111	80.05833	IN_25___	0.29411763	
Singaperumal Koil	12.7615561	80.0006935	7	Perungudi	12.97139	80.24722	IN_25___	0.2352941	
Singaperumal Koil	12.7615561	80.0006935	8	Thattan Kolam	13.09444	80.27194	IN_25___	0.2352941	
Singaperumal Koil	12.7615561	80.0006935	9	Thirumangalam	13.08861	80.2075	IN_25___	0.2352941	
